,ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
816,A-817,2,2020-11-07 16:20:00,2020-11-07 18:39:11,33.674887,-117.8384,33.677207,-117.84415,0.367,[Appended 08:35:23] UNK ETA NO CLR UNITS,,I-405 N,R,Irvine,Orange,CA,92614,US,US/Pacific,KSNA,2020-11-07 15:53:00,58.0,58.0,60.0,29.7,10.0,WSW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
817,A-818,2,2020-12-09 01:30:15,2020-12-09 02:45:17,43.594297,-116.448243,43.599727,-116.507713,2.999,Incident on I-84 WB near TEN MILE RD Drive with caution.,,I-84 W,R,Meridian,Ada,ID,83642,US,US/Mountain,KMAN,2020-12-09 01:35:00,21.0,,100.0,27.58,10.0,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
818,A-819,4,2019-12-14 12:35:43,2019-12-14 13:04:27,39.95111,-75.18283000000001,39.95755,-75.18019,0.466,Closed between Walnut St and I-676/US-30/Exit 344/Exit 345 - Road closed due to accident.,,Schuylkill Expy E,R,Philadelphia,Philadelphia,PA,19104,US,US/Eastern,KPHL,2019-12-14 12:43:00,52.0,52.0,97.0,29.22,0.25,E,5.0,0.01,Drizzle and Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
819,A-820,2,2018-11-08 15:17:13,2018-11-08 15:47:01,40.004341,-83.15387700000001,40.004341,-83.15387700000001,0.0,Accident on Hilliard Rome Rd at Roberts Rd.,2608.0,Hilliard Rome Rd,R,Hilliard,Franklin,OH,43026-9468,US,US/Eastern,KOSU,2018-11-08 14:53:00,43.0,38.2,58.0,30.34,10.0,NNE,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
820,A-821,2,2018-11-14 08:09:39,2018-11-14 08:54:23,28.480616,-81.310112,28.480616,-81.310112,0.0,Accident on FL-436 Semoran Blvd at FL-15 Hoffner Ave.,5701.0,S Semoran Blvd,L,Orlando,Orange,FL,32822-4813,US,US/Eastern,KORL,2018-11-14 07:53:00,72.0,,87.0,30.13,10.0,North,4.6,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
821,A-822,2,2019-10-08 12:28:00,2019-10-08 14:00:08,37.886386,-120.999881,37.886386,-120.999881,0.0,At CR-J7/Mariposa Rd - Accident.,24700.0, Carter Rd,R,Escalon,San Joaquin,CA,95320-9528,US,US/Pacific,KMOD,2019-10-08 12:53:00,83.0,83.0,21.0,29.73,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
822,A-823,2,2017-01-19 00:48:05,2017-01-19 01:32:51,37.750153000000005,-121.138657,,,0.01,Accident on CA-99 Northbound at Exits 237 237B Jack Tone Rd.,,CA-99 N,R,Ripon,San Joaquin,CA,95366,US,US/Pacific,KMOD,2017-01-19 00:53:00,48.9,,77.0,29.84,10.0,SSE,5.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
823,A-824,2,2020-03-12 15:21:20,2020-03-12 15:50:08,33.720290000000006,-84.50253000000001,33.72701,-84.50246,0.4639999999999999,At Cascade Rd/Exit 7 - Accident. Left lane blocked.,,GA-407 S,R,Atlanta,Fulton,GA,30311,US,US/Eastern,KFTY,2020-03-12 15:24:00,72.0,72.0,68.0,29.06,10.0,SSE,6.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
824,A-825,2,2019-10-09 17:33:00,2019-10-09 19:09:08,38.630543,-121.498053,38.630543,-121.498053,0.0,At San Juan Rd - Accident.,1701.0, Mammoth Way,R,Sacramento,Sacramento,CA,95834-2804,US,US/Pacific,KMCC,2019-10-09 17:45:00,73.0,73.0,15.0,29.73,10.0,NNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
825,A-826,2,2019-09-16 10:54:08,2019-09-16 11:40:12,28.548094,-81.260651,28.548094,-81.260651,0.0,Left lane blocked due to multi-vehicle accident on FL-408-TOLL East-West Expy Eastbound at Exit 18 FL-417-TOLL Central Florida Greeneway Exits 33A 33B.,,E West Expy W,R,Orlando,Orange,FL,32825,US,US/Eastern,KORL,2019-09-16 10:53:00,86.0,86.0,70.0,29.87,10.0,NW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
826,A-827,4,2020-05-12 14:02:52,2020-05-12 14:27:04,41.93976,-85.65168,41.93867,-85.65167,0.075,Closed at US-131 - Road closed due to accident. Roadwork. Two lanes closed.,296.0, S US Highway 131,L,Three Rivers,St. Joseph,MI,49093-9295,US,US/Eastern,KHAI,2020-05-12 13:56:00,58.0,58.0,25.0,29.3,10.0,WNW,17.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
827,A-828,2,2020-10-01 12:04:30,2020-10-01 19:24:43,30.389618,-87.067521,30.39052,-87.06694499999999,0.071,Stationary traffic on FL-281 - FL-191 - FL-30 - US-98 E from Sterling Point Dr to Redfish Point Rd due to accident.,3749.0, Gulf Breeze Pkwy,L,Gulf Breeze,Santa Rosa,FL,32563-3528,US,US/Central,KNFJ,2020-10-01 11:56:00,87.0,87.0,35.0,30.02,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
828,A-829,2,2017-06-14 17:32:26,2017-06-14 18:02:26,32.709896,-97.024734,32.709896,-97.024734,0.0,Accident on TX-303 Pioneer Pkwy Southbound at TX-161.,,W Pioneer Pkwy,R,Grand Prairie,Dallas,TX,75051,US,US/Central,KGPM,2017-06-14 17:50:00,91.4,,41.0,29.89,10.0,SSE,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
829,A-830,2,2020-09-13 22:26:30,2020-09-14 05:34:00,33.80271,-84.38578199999999,33.81025,-84.37455200000001,0.8290000000000001,Stationary traffic on GA-403 N - I-85 N from GA-400 exit [251] to exit [87] due to accident.,,GA-403 N,R,Atlanta,Fulton,GA,30309,US,US/Eastern,KFTY,2020-09-13 22:53:00,78.0,78.0,74.0,29.18,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
830,A-831,2,2020-06-11 05:51:00,2020-06-11 07:05:41,39.326984,-120.39026,39.326984,-120.39026,0.0,At Donner Pass Rd - Accident.,,I-80 W,R,Soda Springs,Nevada,CA,95728,US,US/Pacific,KBLU,2020-06-11 05:52:00,60.0,60.0,35.0,24.86,10.0,ESE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
831,A-832,3,2016-08-26 17:45:16,2016-08-26 18:15:16,42.378181,-83.06276700000001,42.378181,-83.06276700000001,0.0,Right lane blocked due to accident on I-75 Southbound at Clay St.,,Chrysler Expy S,R,Detroit,Wayne,MI,48211,US,US/Eastern,KDET,2016-08-26 17:53:00,84.9,,41.0,30.09,10.0,NW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
832,A-833,3,2017-10-14 20:10:07,2017-10-15 02:10:07,42.06832,-88.29720999999999,42.06643,-88.28666,0.557,At IL-31 - Accident. Roadway reduced to 1 lane.,,Jane Addams Memorial Tollway E,R,Elgin,Kane,IL,60123,US,US/Central,KDPA,2017-10-14 20:11:00,64.9,,97.0,29.84,2.5,SSE,6.9,0.13,Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
833,A-834,2,2018-05-16 09:56:54,2018-05-16 10:55:34,48.07196,-122.111336,48.07196,-122.111336,0.0,Accident on WA-9 both ways at 84th St.,,WA-9,R,Marysville,Snohomish,WA,98270,US,US/Pacific,KAWO,2018-05-16 09:56:00,59.0,,72.0,30.05,10.0,SW,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
834,A-835,2,2018-10-23 07:32:37,2018-10-23 08:02:30,39.268185,-84.36068,39.268185,-84.36068,0.0,Accident on Deerfield Rd at Cornell Rd.,11195.0,Deerfield Rd,L,Blue Ash,Hamilton,OH,45242-2021,US,US/Eastern,KLUK,2018-10-23 07:53:00,36.0,,97.0,30.17,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
835,A-836,2,2016-04-06 15:50:56,2016-04-06 21:50:56,33.933499,-117.000073,33.93377,-117.03266,1.868,At Jack Rabbit Trl - Accident.,37867.0, Moreno Valley Fwy,L,Beaumont,Riverside,CA,92223,US,US/Pacific,KBUO,2016-04-06 15:58:00,92.0,92.0,6.0,28.36,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
836,A-837,2,2019-09-29 11:11:15,2019-09-29 15:11:15,45.69356,-120.382422,45.69123,-120.430078,2.306,At Quinton Canyon Rd/Exit 123 - Accident.,,I-84 W,R,Arlington,Gilliam,OR,97812,US,US/Pacific,KHRI,2019-09-29 10:53:00,44.0,40.0,71.0,29.25,10.0,NW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
837,A-838,2,2016-12-14 12:15:23,2016-12-14 18:15:23,30.260363,-97.794464,30.258656,-97.797547,0.2189999999999999,Between Barton Skwy and TX-360-LOOP/Capital of Texas Hwy - Accident.,,Mopac Expy S,R,Austin,Travis,TX,78746,US,US/Central,KATT,2016-12-14 11:51:00,54.0,,69.0,30.18,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
838,A-839,2,2018-08-21 18:23:41,2018-08-21 18:52:56,34.06446,-118.00388,34.06533,-117.99715,0.39,At I-605 - Accident.,,I-10 E,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2018-08-21 18:47:00,82.4,,54.0,29.9,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
839,A-840,3,2019-01-14 07:52:55,2019-01-14 08:22:37,39.102356,-84.498451,39.102356,-84.498451,0.0,Accident on I-471 Daniel Carter Beard Brg Southbound near Exit 6A US-50.,,Daniel Carter Beard Bridge,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,2019-01-14 07:53:00,28.9,25.2,89.0,30.37,6.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
840,A-841,2,2017-01-26 11:43:15,2017-01-26 17:43:15,32.67099,-96.97586,32.67005,-96.96523,0.622,At Mountain Creek Pky/Exit 458 - Accident.,,I-20 E,R,Grand Prairie,Dallas,TX,75052,US,US/Central,KGPM,2017-01-26 11:50:00,46.4,42.4,34.0,30.36,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
841,A-842,2,2017-03-25 22:01:43,2017-03-25 22:31:12,32.734257,-96.688438,32.734257,-96.688438,0.0,Accident on Hillburn Dr at Lake June Rd.,1262.0,Hillburn Dr,R,Dallas,Dallas,TX,75217-4385,US,US/Central,KHQZ,2017-03-25 21:55:00,59.2,,60.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
842,A-843,2,2017-05-15 09:22:55,2017-05-15 15:22:55,45.29932,-93.51108,45.29934,-93.51135,0.013,At CR-22 - Accident.,9600.0, 181st Ave NW,L,Elk River,Sherburne,MN,55330-2303,US,US/Central,KCFE,2017-05-15 09:14:00,64.6,,59.0,29.87,10.0,ENE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
843,A-844,2,2016-12-16 21:30:43,2016-12-16 22:00:26,37.771553,-121.810371,37.771553,-121.810371,0.0,Lane blocked due to accident on Highland Rd Westbound at Carneal Rd.,8198.0,Carneal Rd,R,Livermore,Alameda,CA,94551-9433,US,US/Pacific,KLVK,2016-12-16 21:53:00,39.9,35.8,77.0,30.08,10.0,WSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
844,A-845,2,2020-11-05 21:47:22,2020-11-05 22:31:23,35.715639,-78.58413399999999,35.699456,-78.579966,1.142,Slow traffic on I-40 from Jones Sausage Rd/Exit 303 (I-40) to US-70/Exit 306 (I-40) due to accident.,,I-40 E,R,Garner,Wake,NC,27529,US,US/Eastern,KRDU,2020-11-05 21:51:00,53.0,53.0,96.0,29.92,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
845,A-846,3,2019-12-18 11:55:49,2019-12-18 13:25:30,34.00634,-118.41371200000002,,,0.0,#1 lane blocked due to accident on I-405 Northbound at Washington Blvd.,,I-405 N,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,2019-12-18 11:51:00,61.0,61.0,14.0,29.87,10.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
846,A-847,2,2020-03-03 15:18:00,2020-03-03 16:30:31,38.77343,-121.24282,38.77343,-121.24282,0.0,At Rocklin Rd - Accident.,,I-80 E,R,Rocklin,Placer,CA,95677,US,US/Pacific,KLHM,2020-03-03 15:15:00,73.0,73.0,36.0,29.81,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
847,A-848,2,2017-08-13 17:34:14,2017-08-13 18:03:19,35.8242,-78.587456,35.8242,-78.587456,0.0,Accident on US-1 Capital Blvd at Mayflower Dr.,3292.0,Capital Blvd,R,Raleigh,Wake,NC,27604-3338,US,US/Eastern,KRDU,2017-08-13 17:51:00,80.1,,64.0,29.98,10.0,ENE,12.7,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
848,A-849,3,2017-01-13 10:42:24,2017-01-13 11:11:40,37.608707,-122.068192,,,0.01,Right hand shoulder blocked due to accident on I-880 Southbound after Exit 24 Whipple Rd.,,Nimitz Fwy S,R,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2017-01-13 10:54:00,50.0,,66.0,30.24,10.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
849,A-850,2,2020-11-27 18:44:52,2020-11-27 20:28:54,34.155396,-118.291702,34.155396,-118.291702,0.0,Two lanes blocked and HOV lane blocked due to accident on CA-134 Westbound after I-5. SigAlert issued.,,CA-134 E,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2020-11-27 18:52:00,56.0,56.0,29.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
850,A-851,2,2020-12-08 23:13:00,2020-12-09 02:57:30,40.430185,-79.880839,40.426784000000005,-79.892271,0.6459999999999999,Stationary traffic on US-22 W - US-30 W - Parkway East - I-376 W - Penn Lincoln Pkwy W from US-30/PA-8/Exit 8 (I-376) to Braddock Ave/Exit 7 (I-376) due to accident.,,I-376 W,R,Pittsburgh,Allegheny,PA,15218,US,US/Eastern,KAGC,2020-12-08 22:53:00,29.0,20.0,69.0,28.65,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
851,A-852,2,2019-03-06 11:09:56,2019-03-06 11:54:46,39.07679,-77.6064,39.07679,-77.6064,0.0,Accident on US-15 James Monroe Hwy at VA-704 Harmony Church Rd.,19519.0,James Monroe Hwy,L,Leesburg,Loudoun,VA,20175-9056,US,US/Eastern,KJYO,2019-03-06 11:15:00,28.4,15.8,47.0,30.28,10.0,NW,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
852,A-853,2,2019-04-29 17:16:14,2019-04-29 17:43:03,41.85697,-88.16093000000001,41.854502,-88.162019,0.179,At Wheaton - Accident.,,28W2 Roosevelt Rd,R,Winfield,DuPage,IL,60190,US,US/Central,KDPA,2019-04-29 16:52:00,51.0,51.0,83.0,29.2,9.0,W,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
853,A-854,3,2020-10-24 11:02:18,2020-10-24 12:47:00,40.844837,-73.904137,40.844837,-73.904137,0.0,Right lane blocked due to accident on I-95 Cross Bronx Expy Northbound at Exit 2B Webster Ave.,,Cross Bronx Expy W,R,Bronx,Bronx,NY,10457,US,US/Eastern,KLGA,2020-10-24 10:51:00,65.0,65.0,78.0,29.91,10.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
854,A-855,2,2018-07-09 09:39:05,2018-07-09 15:39:05,40.91078,-74.50895,40.89674,-74.48782,1.469,Between CR-513/Exit 37 and US-46/Exit 38 - Accident. Left lane blocked.,,I-80 E,R,Rockaway,Morris,NJ,07866,US,US/Eastern,KMMU,2018-07-09 09:50:00,78.8,,57.0,30.23,10.0,North,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
855,A-856,2,2019-03-21 07:43:20,2019-03-21 08:42:53,45.575668,-94.124184,45.575668,-94.124184,0.0,Accident on MN-23 both ways at CR-1 Mayhew Lake Rd.,2055.0,Highway 23 E,R,Saint Cloud,Benton,MN,56304-9604,US,US/Central,KSTC,2019-03-21 07:53:00,26.1,,92.0,30.16,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
856,A-857,2,2020-04-30 12:54:59,2020-04-30 13:24:59,39.696670000000005,-104.81922,39.696670000000005,-104.81922,0.0,At I-225 - Accident.,1106.0, S Sable Blvd,L,Aurora,Arapahoe,CO,80012-4634,US,US/Mountain,KBKF,2020-04-30 12:58:00,77.0,77.0,16.0,24.35,10.0,S,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
857,A-858,2,2020-03-01 03:09:00,2020-03-01 05:01:29,34.442143,-119.784885,34.442143,-119.784885,0.0,At Turnpike Rd/Exit 103 - Accident.,,US-101 N,R,Santa Barbara,Santa Barbara,CA,93110,US,US/Pacific,KSBA,2020-03-01 02:53:00,44.0,44.0,76.0,29.97,10.0,W,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
858,A-859,2,2020-05-05 09:10:00,2020-05-05 10:42:25,40.936253,-123.625681,40.936253,-123.625681,0.0,At Denny Rd - Accident.,39419.0, State Highway 299,R,Willow Creek,Humboldt,CA,95573,US,US/Pacific,KACV,2020-05-05 08:53:00,57.0,57.0,55.0,29.88,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
859,A-860,2,2020-11-24 15:20:57,2020-11-24 17:20:57,45.375734,-122.58606,45.372314,-122.59085,0.331,A stall is creating a hazard at I-205. Use caution.,,Cascade Hwy S,R,Oregon City,Clackamas,OR,97045,US,US/Pacific,KUAO,2020-11-24 14:53:00,50.0,50.0,74.0,29.78,8.0,S,21.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
860,A-861,2,2018-11-04 23:15:42,2018-11-05 00:00:29,33.916225,-118.223022,33.916225,-118.223022,0.0,Accident on Alameda St both ways at El Segundo Blvd.,2698.0,N Alameda St,R,Compton,Los Angeles,CA,90222,US,US/Pacific,KHHR,2018-11-04 22:53:00,64.9,,90.0,29.92,5.0,Calm,,,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
861,A-862,2,2018-03-30 08:02:02,2018-03-30 08:31:30,39.651531,-77.800186,39.651531,-77.800186,0.0,Left turn lane blocked due to accident on US-40 National Pike both ways at MD-63 Greencastle Pike.,16446.0,National Pike,L,Hagerstown,Washington,MD,21740-2153,US,US/Eastern,KHGR,2018-03-30 07:53:00,60.1,,90.0,29.75,10.0,SSW,3.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
862,A-863,2,2018-03-21 08:29:59,2018-03-21 09:14:33,40.044579,-76.490997,40.044579,-76.490997,0.0,Accident on US-30 Westbound before PA-441.,,US-30 W,R,Columbia,Lancaster,PA,17512,US,US/Eastern,KLNS,2018-03-21 08:53:00,28.9,16.9,89.0,29.66,0.5,NE,17.3,0.04,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
863,A-864,3,2019-01-18 04:01:39,2019-01-18 04:31:09,32.751759,-96.770355,32.751759,-96.770355,0.0,Two lanes blocked due to accident on I-45 Northbound at Lamar St.,,I-45 N,R,Dallas,Dallas,TX,75215,US,US/Central,KDAL,2019-01-18 03:53:00,45.0,41.2,86.0,30.06,9.0,SE,6.9,,Overcast,False,False,False,False,True,False,False,False,False,False,False,True,False,Night,Night,Night,Night
864,A-865,2,2020-09-16 18:04:06,2020-09-16 19:18:51,32.852734000000005,-79.98790699999999,32.852734000000005,-79.98790699999999,0.0,Accident on I-26 Westbound at Exit 215.,,I-26 E,R,North Charleston,Charleston,SC,29405,US,US/Eastern,KCHS,2020-09-16 17:56:00,74.0,74.0,97.0,29.93,10.0,NE,6.0,1.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
865,A-866,2,2020-02-06 10:32:54,2020-02-06 11:32:39,30.41016,-84.137787,30.41016,-84.137787,0.0,Lane blocked due to accident on CR-2196 Old St Augustine Rd at Louvinia Dr.,3648.0,Louvinia Dr,L,Tallahassee,Leon,FL,32311-8737,US,US/Eastern,KTLH,2020-02-06 10:53:00,75.0,75.0,84.0,29.55,7.0,S,20.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
866,A-867,2,2020-08-09 11:30:53,2020-08-09 12:45:44,34.25581,-111.256042,34.25581,-111.256042,0.0,Single alternate line traffic due to accident on AZ-260 Eastbound at Milky Way.,2.0,Milky Way,L,Payson,Gila,AZ,85541,US,US/Mountain,KPAN,2020-08-09 11:35:00,88.0,88.0,15.0,25.01,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
867,A-868,2,2019-05-27 08:25:32,2019-05-27 08:55:08,37.8952,-122.11238,37.89687,-122.10223,0.565,Between 1st St and Pleasant Hill Rd - Accident.,,CA-24 E,R,Lafayette,Contra Costa,CA,94549,US,US/Pacific,KCCR,2019-05-27 08:39:00,58.0,58.0,67.0,30.0,10.0,S,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
868,A-869,3,2019-11-06 22:11:31,2019-11-06 22:40:23,41.90015,-87.66059,41.89915,-87.66013000000001,0.073,At Milwaukee Ave/Exit 49B - Accident.,,I-90 E,R,Chicago,Cook,IL,60642,US,US/Central,KMDW,2019-11-06 22:02:00,33.0,23.0,85.0,29.66,2.0,N,15.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
869,A-870,2,2017-10-23 06:01:54,2017-10-23 12:01:54,33.928740000000005,-118.25041,33.92778,-118.25793,0.436,At Central Ave - Accident.,,I-105 W,R,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,2017-10-23 05:53:00,66.0,,48.0,30.04,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
870,A-871,4,2016-11-08 10:53:26,2016-11-08 16:53:26,29.9466,-95.41623,29.93296,-95.41205,0.975,Closed at Sam Houston/Beltway 8/Exit 60 - Road closed due to accident.,,I-45 S,R,Houston,Harris,TX,77060,US,US/Central,KIAH,2016-11-08 10:53:00,68.0,,90.0,30.16,5.0,NNE,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
871,A-872,4,2017-12-31 19:48:14,2018-01-01 01:48:14,39.11364,-94.892532,39.10015,-94.88188,1.093,Closed between US-24/US-40/US-73/State Ave and Riverview Ave - Road closed due to accident.,836.0, N K 7 Hwy,L,Bonner Springs,Wyandotte,KS,66012,US,US/Central,KNKA,2017-12-31 23:18:00,,,,,,North,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
872,A-873,3,2018-04-11 07:12:01,2018-04-11 07:56:46,41.527344,-73.916061,41.527344,-73.916061,0.0,Right hand shoulder blocked due to accident on I-84 Eastbound before Exit 12 NY-52 Main St.,,I-84 W,R,Fishkill,Dutchess,NY,12524,US,US/Eastern,KPOU,2018-04-11 06:53:00,21.9,,89.0,30.2,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
873,A-874,2,2018-01-23 17:38:46,2018-01-23 18:23:29,34.916744,-82.00431800000001,34.916744,-82.00431800000001,0.0,Accident on Oak Grove Rd at SC-296 Reidville Rd.,2792.0,Reidville Rd,R,Spartanburg,Spartanburg,SC,29301-5640,US,US/Eastern,KSPA,2018-01-23 17:35:00,53.6,,41.0,29.89,10.0,SW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
874,A-875,3,2018-01-25 07:12:45,2018-01-25 07:42:20,29.981182,-90.11367,29.981182,-90.11367,0.0,Left lane blocked due to accident on I-10 Westbound at Exits 231A 232 Pontchartrain Blvd.,,Pontchartrain Expy W,R,New Orleans,Orleans,LA,70118,US,US/Pacific,KAUD,2018-01-25 06:55:00,49.0,45.0,66.0,30.5,10.0,NE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
875,A-876,2,2018-08-07 09:20:22,2018-08-07 09:50:03,35.106468,-80.76664699999999,35.106468,-80.76664699999999,0.0,Accident on NC-51 Pineville-Matthews Rd at Beverly Crest Blvd.,,Pineville-Matthews Rd,R,Charlotte,Mecklenburg,NC,28270,US,US/Eastern,KEQY,2018-08-07 08:53:00,75.0,,87.0,30.12,10.0,SW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
876,A-877,3,2019-03-28 11:37:00,2019-03-28 12:40:00,41.029095,-74.251366,41.029095,-74.251366,0.0,Center lane blocked and very slow traffic due to accident on I-287 Southbound after Exit 57 CR-4 Skyline Dr.,10.0,Skyline Dr,R,Oakland,Bergen,NJ,07436-1515,US,US/Eastern,KCDW,2019-03-28 11:53:00,46.0,41.9,42.0,30.43,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
